YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,CONSUMPTION
2011,3,IN,Total Electric Power Industry,Natural Gas (Mcf),"7,985,909"
2011,3,IN,Total Electric Power Industry,Other Gases (Billion Btu),"1,002"
2011,3,IN,Total Electric Power Industry,Petroleum (Barrels),"221,676"
2011,3,KS,Total Electric Power Industry,Coal (Short Tons),"1,529,146"
2011,3,KS,Total Electric Power Industry,Natural Gas (Mcf),"1,300,853"
2011,3,KS,Total Electric Power Industry,Petroleum (Barrels),"22,108"
2011,3,KY,Total Electric Power Industry,Coal (Short Tons),"3,426,155"
2011,3,KY,Total Electric Power Industry,Natural Gas (Mcf),"579,182"
2011,3,KY,Total Electric Power Industry,Petroleum (Barrels),"267,412"
2011,3,LA,Total Electric Power Industry,Coal (Short Tons),"1,041,606"
2011,3,LA,Total Electric Power Industry,Natural Gas (Mcf),"32,556,738"
2011,3,LA,Total Electric Power Industry,Other Gases (Billion Btu),867
2011,3,LA,Total Electric Power Industry,Petroleum (Barrels),"921,106"
2011,3,MA,Total Electric Power Industry,Coal (Short Tons),"171,916"
2011,3,MA,Total Electric Power Industry,Natural Gas (Mcf),"12,854,604"
2011,3,MA,Total Electric Power Industry,Petroleum (Barrels),"16,958"
2011,3,MD,Total Electric Power Industry,Coal (Short Tons),"783,847"
2011,3,MD,Total Electric Power Industry,Natural Gas (Mcf),"428,026"
2011,3,MD,Total Electric Power Industry,Other Gases (Billion Btu),0
2011,3,MD,Total Electric Power Industry,Petroleum (Barrels),"12,639"
2011,3,ME,Total Electric Power Industry,Coal (Short Tons),"1,700"
2011,3,ME,Total Electric Power Industry,Natural Gas (Mcf),"2,706,434"
2011,3,ME,Total Electric Power Industry,Petroleum (Barrels),"30,034"
2011,3,MI,Total Electric Power Industry,Coal (Short Tons),"2,539,446"
2011,3,MI,Total Electric Power Industry,Natural Gas (Mcf),"7,240,883"
2011,3,MI,Total Electric Power Industry,Other Gases (Billion Btu),115
2011,3,MI,Total Electric Power Industry,Petroleum (Barrels),"48,556"
2011,3,MN,Total Electric Power Industry,Coal (Short Tons),"1,625,828"
2011,3,MN,Total Electric Power Industry,Geothermal (Billion Btu),41
2011,3,MN,Total Electric Power Industry,Natural Gas (Mcf),"2,019,437"
2011,3,MN,Total Electric Power Industry,Other Gases (Billion Btu),0
2011,3,MN,Total Electric Power Industry,Petroleum (Barrels),"6,959"
2011,3,MO,Total Electric Power Industry,Coal (Short Tons),"3,596,870"
2011,3,MO,Total Electric Power Industry,Natural Gas (Mcf),"2,523,849"
2011,3,MO,Total Electric Power Industry,Petroleum (Barrels),"13,452"
2011,3,MS,Total Electric Power Industry,Coal (Short Tons),"398,731"
2011,3,MS,Total Electric Power Industry,Natural Gas (Mcf),"13,424,407"
2011,3,MS,Total Electric Power Industry,Petroleum (Barrels),"6,041"
2011,3,MT,Total Electric Power Industry,Coal (Short Tons),"870,773"
2011,3,MT,Total Electric Power Industry,Natural Gas (Mcf),"180,030"
2011,3,MT,Total Electric Power Industry,Other Gases (Billion Btu),0
2011,3,MT,Total Electric Power Industry,Petroleum (Barrels),"81,437"
2011,3,NC,Total Electric Power Industry,Coal (Short Tons),"1,865,156"
2011,3,NC,Total Electric Power Industry,Natural Gas (Mcf),"4,472,780"
2011,3,NC,Total Electric Power Industry,Petroleum (Barrels),"29,660"
2011,3,ND,Total Electric Power Industry,Coal (Short Tons),"2,045,093"
2011,3,ND,Total Electric Power Industry,Natural Gas (Mcf),"5,443"
2011,3,ND,Total Electric Power Industry,Other Gases (Billion Btu),17
2011,3,ND,Total Electric Power Industry,Petroleum (Barrels),"3,665"
2011,3,NE,Total Electric Power Industry,Coal (Short Tons),"1,165,055"
2011,3,NE,Total Electric Power Industry,Natural Gas (Mcf),"268,067"
2011,3,NE,Total Electric Power Industry,Petroleum (Barrels),"13,341"
2011,3,NH,Total Electric Power Industry,Coal (Short Tons),"115,625"
2011,3,NH,Total Electric Power Industry,Natural Gas (Mcf),"3,913,686"
2011,3,NH,Total Electric Power Industry,Petroleum (Barrels),"2,276"
2011,3,NJ,Total Electric Power Industry,Coal (Short Tons),"103,400"
2011,3,NJ,Total Electric Power Industry,Natural Gas (Mcf),"12,029,837"
2011,3,NJ,Total Electric Power Industry,Other Gases (Billion Btu),137
2011,3,NJ,Total Electric Power Industry,Petroleum (Barrels),"5,593"
2011,3,NM,Total Electric Power Industry,Coal (Short Tons),"1,359,485"
2011,3,NM,Total Electric Power Industry,Natural Gas (Mcf),"4,989,263"
2011,3,NM,Total Electric Power Industry,Petroleum (Barrels),"4,670"
2011,3,NV,Total Electric Power Industry,Coal (Short Tons),"130,480"
2011,3,NV,Total Electric Power Industry,Geothermal (Billion Btu),"1,866"
2011,3,NV,Total Electric Power Industry,Natural Gas (Mcf),"11,501,018"
2011,3,NV,Total Electric Power Industry,Other Gases (Billion Btu),2
2011,3,NV,Total Electric Power Industry,Petroleum (Barrels),"1,543"
2011,3,NY,Total Electric Power Industry,Coal (Short Tons),"327,761"
2011,3,NY,Total Electric Power Industry,Natural Gas (Mcf),"32,371,422"
2011,3,NY,Total Electric Power Industry,Petroleum (Barrels),"319,582"
2011,3,OH,Total Electric Power Industry,Coal (Short Tons),"4,116,536"
2011,3,OH,Total Electric Power Industry,Natural Gas (Mcf),"9,043,474"
2011,3,OH,Total Electric Power Industry,Other Gases (Billion Btu),163
2011,3,OH,Total Electric Power Industry,Petroleum (Barrels),"160,686"
2011,3,OK,Total Electric Power Industry,Coal (Short Tons),"1,690,791"
2011,3,OK,Total Electric Power Industry,Natural Gas (Mcf),"13,886,511"
2011,3,OK,Total Electric Power Industry,Petroleum (Barrels),"3,135"
2011,3,OR,Total Electric Power Industry,Coal (Short Tons),"143,546"
2011,3,OR,Total Electric Power Industry,Natural Gas (Mcf),"2,729,676"
2011,3,OR,Total Electric Power Industry,Petroleum (Barrels),"1,517"
2011,3,PA,Total Electric Power Industry,Coal (Short Tons),"3,210,180"
2011,3,PA,Total Electric Power Industry,Natural Gas (Mcf),"25,508,593"
2011,3,PA,Total Electric Power Industry,Other Gases (Billion Btu),758
2011,3,PA,Total Electric Power Industry,Petroleum (Barrels),"86,229"
2011,3,RI,Total Electric Power Industry,Natural Gas (Mcf),"5,573,818"
2011,3,RI,Total Electric Power Industry,Petroleum (Barrels),"1,248"
2011,3,SC,Total Electric Power Industry,Coal (Short Tons),"939,867"
2011,3,SC,Total Electric Power Industry,Natural Gas (Mcf),"6,892,832"
2011,3,SC,Total Electric Power Industry,Petroleum (Barrels),"15,212"
2011,3,SD,Total Electric Power Industry,Coal (Short Tons),"199,022"
2011,3,SD,Total Electric Power Industry,Natural Gas (Mcf),"5,925"
2011,3,SD,Total Electric Power Industry,Petroleum (Barrels),286
2011,3,TN,Total Electric Power Industry,Coal (Short Tons),"1,590,410"
2011,3,TN,Total Electric Power Industry,Natural Gas (Mcf),"739,083"
2011,3,TN,Total Electric Power Industry,Other Gases (Billion Btu),7
2011,3,TN,Total Electric Power Industry,Petroleum (Barrels),"27,859"
2011,3,TX,Total Electric Power Industry,Coal (Short Tons),"8,127,978"
2011,3,TX,Total Electric Power Industry,Natural Gas (Mcf),"85,441,646"
2011,3,TX,Total Electric Power Industry,Other Gases (Billion Btu),"2,126"
2011,3,TX,Total Electric Power Industry,Petroleum (Barrels),"155,837"
2011,3,US-TOTAL,Total Electric Power Industry,Coal (Short Tons),"72,645,322"
2011,3,US-TOTAL,Total Electric Power Industry,Geothermal (Billion Btu),"13,036"
2011,3,US-TOTAL,Total Electric Power Industry,Natural Gas (Mcf),"503,089,507"
2011,3,US-TOTAL,Total Electric Power Industry,Other Gases (Billion Btu),"6,941"
2011,3,US-TOTAL,Total Electric Power Industry,Petroleum (Barrels),"4,745,862"
2011,3,UT,Total Electric Power Industry,Coal (Short Tons),"1,082,512"
2011,3,UT,Total Electric Power Industry,Geothermal (Billion Btu),288
2011,3,UT,Total Electric Power Industry,Natural Gas (Mcf),"3,014,837"
2011,3,UT,Total Electric Power Industry,Other Gases (Billion Btu),24
2011,3,UT,Total Electric Power Industry,Petroleum (Barrels),"8,037"
2011,3,VA,Total Electric Power Industry,Coal (Short Tons),"671,820"
2011,3,VA,Total Electric Power Industry,Natural Gas (Mcf),"8,235,682"
2011,3,VA,Total Electric Power Industry,Petroleum (Barrels),"46,557"
2011,3,VT,Total Electric Power Industry,Natural Gas (Mcf),"4,858"
2011,3,VT,Total Electric Power Industry,Petroleum (Barrels),"2,584"
2011,3,WA,Total Electric Power Industry,Coal (Short Tons),"84,170"
2011,3,WA,Total Electric Power Industry,Natural Gas (Mcf),"669,808"
2011,3,WA,Total Electric Power Industry,Other Gases (Billion Btu),142
2011,3,WA,Total Electric Power Industry,Petroleum (Barrels),"4,395"
2011,3,WI,Total Electric Power Industry,Coal (Short Tons),"2,018,423"
2011,3,WI,Total Electric Power Industry,Natural Gas (Mcf),"4,009,355"
2011,3,WI,Total Electric Power Industry,Petroleum (Barrels),"103,631"
2011,3,WV,Total Electric Power Industry,Coal (Short Tons),"2,643,938"
2011,3,WV,Total Electric Power Industry,Natural Gas (Mcf),"46,921"
2011,3,WV,Total Electric Power Industry,Other Gases (Billion Btu),20
2011,3,WV,Total Electric Power Industry,Petroleum (Barrels),"34,756"
2011,3,WY,Total Electric Power Industry,Coal (Short Tons),"2,071,582"
2011,3,WY,Total Electric Power Industry,Natural Gas (Mcf),"318,209"
2011,3,WY,Total Electric Power Industry,Other Gases (Billion Btu),170
2011,3,WY,Total Electric Power Industry,Petroleum (Barrels),"7,562"
2011,4,AK,Total Electric Power Industry,Coal (Short Tons),"40,588"
2011,4,AK,Total Electric Power Industry,Natural Gas (Mcf),"3,779,363"
2011,4,AK,Total Electric Power Industry,Other Gases (Billion Btu),3
2011,4,AK,Total Electric Power Industry,Petroleum (Barrels),"95,558"
2011,4,AL,Total Electric Power Industry,Coal (Short Tons),"1,812,671"
2011,4,AL,Total Electric Power Industry,Natural Gas (Mcf),"18,048,952"
2011,4,AL,Total Electric Power Industry,Other Gases (Billion Btu),631
2011,4,AL,Total Electric Power Industry,Petroleum (Barrels),"20,341"
2011,4,AR,Total Electric Power Industry,Coal (Short Tons),"929,156"
2011,4,AR,Total Electric Power Industry,Natural Gas (Mcf),"6,135,279"
2011,4,AR,Total Electric Power Industry,Petroleum (Barrels),"9,351"
2011,4,AZ,Total Electric Power Industry,Coal (Short Tons),"1,658,265"
2011,4,AZ,Total Electric Power Industry,Natural Gas (Mcf),"11,367,691"
2011,4,AZ,Total Electric Power Industry,Petroleum (Barrels),"9,260"
2011,4,CA,Total Electric Power Industry,Coal (Short Tons),"68,266"
2011,4,CA,Total Electric Power Industry,Geothermal (Billion Btu),"9,725"
2011,4,CA,Total Electric Power Industry,Natural Gas (Mcf),"37,146,670"
2011,4,CA,Total Electric Power Industry,Other Gases (Billion Btu),796
2011,4,CA,Total Electric Power Industry,Petroleum (Barrels),"161,905"
2011,4,CO,Total Electric Power Industry,Coal (Short Tons),"1,137,441"
2011,4,CO,Total Electric Power Industry,Natural Gas (Mcf),"6,903,416"
2011,4,CO,Total Electric Power Industry,Petroleum (Barrels),"15,453"
2011,4,CT,Total Electric Power Industry,Coal (Short Tons),0
2011,4,CT,Total Electric Power Industry,Natural Gas (Mcf),"7,175,532"
2011,4,CT,Total Electric Power Industry,Petroleum (Barrels),"5,681"
2011,4,DC,Total Electric Power Industry,Natural Gas (Mcf),"77,313"
2011,4,DC,Total Electric Power Industry,Petroleum (Barrels),0
2011,4,DE,Total Electric Power Industry,Coal (Short Tons),"59,912"
2011,4,DE,Total Electric Power Industry,Natural Gas (Mcf),"3,341,313"
2011,4,DE,Total Electric Power Industry,Other Gases (Billion Btu),0
2011,4,DE,Total Electric Power Industry,Petroleum (Barrels),"5,909"
2011,4,FL,Total Electric Power Industry,Coal (Short Tons),"1,846,585"
2011,4,FL,Total Electric Power Industry,Natural Gas (Mcf),"92,898,897"
2011,4,FL,Total Electric Power Industry,Other Gases (Billion Btu),3
2011,4,FL,Total Electric Power Industry,Petroleum (Barrels),"656,816"
2011,4,GA,Total Electric Power Industry,Coal (Short Tons),"2,197,477"
2011,4,GA,Total Electric Power Industry,Natural Gas (Mcf),"14,626,363"
2011,4,GA,Total Electric Power Industry,Petroleum (Barrels),"54,943"
2011,4,HI,Total Electric Power Industry,Coal (Short Tons),"65,013"
2011,4,HI,Total Electric Power Industry,Geothermal (Billion Btu),185
2011,4,HI,Total Electric Power Industry,Other Gases (Billion Btu),16
2011,4,HI,Total Electric Power Industry,Petroleum (Barrels),"1,039,062"
2011,4,IA,Total Electric Power Industry,Coal (Short Tons),"1,882,193"
2011,4,IA,Total Electric Power Industry,Natural Gas (Mcf),"254,362"
2011,4,IA,Total Electric Power Industry,Petroleum (Barrels),"17,307"
2011,4,ID,Total Electric Power Industry,Coal (Short Tons),975
2011,4,ID,Total Electric Power Industry,Geothermal (Billion Btu),53
2011,4,ID,Total Electric Power Industry,Natural Gas (Mcf),"531,770"
2011,4,ID,Total Electric Power Industry,Petroleum (Barrels),6
2011,4,IL,Total Electric Power Industry,Coal (Short Tons),"3,747,403"
2011,4,IL,Total Electric Power Industry,Natural Gas (Mcf),"2,549,417"
2011,4,IL,Total Electric Power Industry,Other Gases (Billion Btu),48
2011,4,IL,Total Electric Power Industry,Petroleum (Barrels),"9,030"
2011,4,IN,Total Electric Power Industry,Coal (Short Tons),"3,346,296"
2011,4,IN,Total Electric Power Industry,Natural Gas (Mcf),"6,339,206"
2011,4,IN,Total Electric Power Industry,Other Gases (Billion Btu),"1,395"
2011,4,IN,Total Electric Power Industry,Petroleum (Barrels),"148,817"
2011,4,KS,Total Electric Power Industry,Coal (Short Tons),"1,553,603"
2011,4,KS,Total Electric Power Industry,Natural Gas (Mcf),"1,426,039"
2011,4,KS,Total Electric Power Industry,Petroleum (Barrels),"12,770"
2011,4,KY,Total Electric Power Industry,Coal (Short Tons),"3,112,027"
2011,4,KY,Total Electric Power Industry,Natural Gas (Mcf),"1,088,381"
2011,4,KY,Total Electric Power Industry,Petroleum (Barrels),"231,110"
2011,4,LA,Total Electric Power Industry,Coal (Short Tons),"1,222,304"
2011,4,LA,Total Electric Power Industry,Natural Gas (Mcf),"41,047,487"
2011,4,LA,Total Electric Power Industry,Other Gases (Billion Btu),871
2011,4,LA,Total Electric Power Industry,Petroleum (Barrels),"732,166"
2011,4,MA,Total Electric Power Industry,Coal (Short Tons),"184,789"
2011,4,MA,Total Electric Power Industry,Natural Gas (Mcf),"16,947,190"
2011,4,MA,Total Electric Power Industry,Petroleum (Barrels),"8,450"
2011,4,MD,Total Electric Power Industry,Coal (Short Tons),"554,356"
2011,4,MD,Total Electric Power Industry,Natural Gas (Mcf),"1,075,756"
2011,4,MD,Total Electric Power Industry,Other Gases (Billion Btu),0
2011,4,MD,Total Electric Power Industry,Petroleum (Barrels),"17,703"
2011,4,ME,Total Electric Power Industry,Coal (Short Tons),706
2011,4,ME,Total Electric Power Industry,Natural Gas (Mcf),"3,912,654"
2011,4,ME,Total Electric Power Industry,Petroleum (Barrels),"17,528"
2011,4,MI,Total Electric Power Industry,Coal (Short Tons),"2,487,444"
2011,4,MI,Total Electric Power Industry,Natural Gas (Mcf),"5,192,827"
2011,4,MI,Total Electric Power Industry,Other Gases (Billion Btu),134
2011,4,MI,Total Electric Power Industry,Petroleum (Barrels),"93,047"
2011,4,MN,Total Electric Power Industry,Coal (Short Tons),"1,155,097"
2011,4,MN,Total Electric Power Industry,Geothermal (Billion Btu),37
2011,4,MN,Total Electric Power Industry,Natural Gas (Mcf),"1,689,183"
2011,4,MN,Total Electric Power Industry,Other Gases (Billion Btu),0
2011,4,MN,Total Electric Power Industry,Petroleum (Barrels),"6,090"
2011,4,MO,Total Electric Power Industry,Coal (Short Tons),"3,161,715"
2011,4,MO,Total Electric Power Industry,Natural Gas (Mcf),"1,356,838"
2011,4,MO,Total Electric Power Industry,Petroleum (Barrels),"8,468"
2011,4,MS,Total Electric Power Industry,Coal (Short Tons),"531,569"
2011,4,MS,Total Electric Power Industry,Natural Gas (Mcf),"13,535,641"
2011,4,MS,Total Electric Power Industry,Petroleum (Barrels),"6,734"
2011,4,MT,Total Electric Power Industry,Coal (Short Tons),"446,425"
2011,4,MT,Total Electric Power Industry,Natural Gas (Mcf),"611,311"
2011,4,MT,Total Electric Power Industry,Other Gases (Billion Btu),0
2011,4,MT,Total Electric Power Industry,Petroleum (Barrels),"80,382"
2011,4,NC,Total Electric Power Industry,Coal (Short Tons),"1,803,492"
2011,4,NC,Total Electric Power Industry,Natural Gas (Mcf),"3,713,848"
2011,4,NC,Total Electric Power Industry,Petroleum (Barrels),"24,660"
2011,4,ND,Total Electric Power Industry,Coal (Short Tons),"1,576,456"
2011,4,ND,Total Electric Power Industry,Natural Gas (Mcf),"3,735"
2011,4,ND,Total Electric Power Industry,Other Gases (Billion Btu),13
2011,4,ND,Total Electric Power Industry,Petroleum (Barrels),"4,281"
2011,4,NE,Total Electric Power Industry,Coal (Short Tons),"1,339,393"
2011,4,NE,Total Electric Power Industry,Natural Gas (Mcf),"116,984"
2011,4,NE,Total Electric Power Industry,Petroleum (Barrels),"8,639"
2011,4,NH,Total Electric Power Industry,Coal (Short Tons),"71,737"
2011,4,NH,Total Electric Power Industry,Natural Gas (Mcf),"4,009,554"
2011,4,NH,Total Electric Power Industry,Petroleum (Barrels),875
2011,4,NJ,Total Electric Power Industry,Coal (Short Tons),"116,852"
2011,4,NJ,Total Electric Power Industry,Natural Gas (Mcf),"14,902,542"
2011,4,NJ,Total Electric Power Industry,Other Gases (Billion Btu),122
2011,4,NJ,Total Electric Power Industry,Petroleum (Barrels),"6,451"
2011,4,NM,Total Electric Power Industry,Coal (Short Tons),"1,192,655"
2011,4,NM,Total Electric Power Industry,Natural Gas (Mcf),"4,424,932"
2011,4,NM,Total Electric Power Industry,Petroleum (Barrels),"9,965"
2011,4,NV,Total Electric Power Industry,Coal (Short Tons),"121,286"
2011,4,NV,Total Electric Power Industry,Geothermal (Billion Btu),"1,799"
2011,4,NV,Total Electric Power Industry,Natural Gas (Mcf),"11,045,171"
2011,4,NV,Total Electric Power Industry,Other Gases (Billion Btu),5
2011,4,NV,Total Electric Power Industry,Petroleum (Barrels),"1,055"
2011,4,NY,Total Electric Power Industry,Coal (Short Tons),"274,248"
2011,4,NY,Total Electric Power Industry,Natural Gas (Mcf),"28,721,599"
2011,4,NY,Total Electric Power Industry,Petroleum (Barrels),"38,823"
2011,4,OH,Total Electric Power Industry,Coal (Short Tons),"3,498,948"
2011,4,OH,Total Electric Power Industry,Natural Gas (Mcf),"4,221,204"
2011,4,OH,Total Electric Power Industry,Other Gases (Billion Btu),159
2011,4,OH,Total Electric Power Industry,Petroleum (Barrels),"224,457"
2011,4,OK,Total Electric Power Industry,Coal (Short Tons),"1,546,893"
2011,4,OK,Total Electric Power Industry,Natural Gas (Mcf),"15,059,182"
